id_contract,TARGET
14742,0.028543848337841397
8382,0.02873254365823212
232,0.04543473275449931
13563,0.041539224139592795
2378,0.8722850950921203
8376,0.25732132991519724
13272,0.11571743930021965
13910,0.08057292986560417
10623,0.039458373353455235
15113,0.11289021425766582
17380,0.8690054539122257
2791,0.9683410998400216
4370,0.0944574976210446
9348,0.08221065324709156
3582,0.07161455340180677
1105,0.1128448967992974
4311,0.06426924883736992
9827,0.334442418231432
10217,0.04375801057633777
16999,0.08942641244040953
10665,0.02892319143647423
5729,0.2515140093277138
14950,0.18882376814263796
16592,0.00961451007995316
2601,0.20100205451626016
17707,0.014976373142059159
11741,0.4333784998840054
8907,0.03303716370312692
17287,0.003909766210476747
15564,0.05448546813761167
2695,0.07268863357074935
7041,0.2568855977164228
3934,0.5953291023270822
17712,0.01578818879615736
9344,0.20037517667058344
11719,0.17987197697381702
8073,0.017760677752932736
9534,0.23676501262957655
6066,0.8777785594498768
9081,0.02590463604640604
2267,0.045286344499591916
17343,0.031163217004660574
12640,0.13663781407258385
4183,0.17550623978205712
4605,0.03695773686930106
1994,0.011881441810421334
2258,0.6234486216153622
2935,0.09527047481235541
4172,0.8916433997916278
10402,0.7468847283267334
11353,0.0719514783080232
4018,0.3066030180912564
16913,0.012078443528920553
614,0.21780933181866427
273,0.09968106923820251
15346,0.14732741118338621
11263,0.12409975150092173
7787,0.01093190436052945
6333,0.03355125822579664
12036,0.240244391882149
16816,0.23158562005827027
5511,0.03345286501712637
12999,0.6982405044962581
2540,0.17724026118521843
12793,0.0567726817323003
11830,0.961190808563717
10595,0.7870508915811373
7077,0.05105479816864988
16310,0.12445286973494044
11312,0.19856197901814723
4810,0.11595159717147564
14960,0.044148054504122826
2591,0.0646176853981997
4194,0.004654582952920448
9716,0.116307896940601
9112,0.0261103311842912
4117,0.929499011819547
14874,0.015815336346051388
5699,0.04198527912038818
9190,0.27617477182783445
17245,0.05355375592928695
10910,0.14048999693335298
6053,0.44632844751334066
12972,0.30989410996933714
2919,0.04142930704133541
14434,0.11552862105419683
10964,0.9680860277855691
7332,0.0877142463462141
10547,0.686025700279948
10224,0.0465605832339539
12310,0.1924371914728107
3072,0.22507608298961027
6159,0.13636581735981937
3246,0.041460612483870576
8666,0.7619011820871472
7317,0.22298610637854321
14706,0.061002897217840975
14036,0.9429406418571729
9225,0.8744278301377664
5823,0.04236502079819175
1118,0.17163924178649195
16072,0.044689551587310916
3900,0.035907683138241865
6480,0.04287678038700229
8095,0.8731459564887493
10268,0.12871887050729094
3005,0.8998307611580115
2959,0.030683013281482385
15394,0.09481269456892572
15900,0.01824989669964102
707,0.05276707445110841
12801,0.04033642602341455
14944,0.31360326944121497
14191,0.3135735113674392
2986,0.1046850612779478
12871,0.24631634165853172
12274,0.04451374613211859
7013,0.038294654429011095
11031,0.04770953953139078
10033,0.0691264594631686
8088,0.8349161883337606
5530,0.929499011819547
12543,0.02403779109508439
6253,0.07989598288318907
4353,0.04972532356478513
3578,0.09665889168550068
14674,0.8295189056286948
11000,0.07222811887461661
4404,0.08290734069589695
3630,0.6881791816876632
12515,0.026745426081007537
8163,0.05843544348814684
5180,0.296913471545664
2812,0.029604425134280046
4121,0.04568598930259114
16556,0.017385892198756088
645,0.04786259890635105
4332,0.031394326601743315
308,0.7815002335408918
10314,0.06363099781764874
9984,0.029021801335030906
13183,0.9456329747492891
11875,0.17055203625148246
10408,0.7468847283267334
7371,0.04360426553441145
17570,0.03784503901927392
9552,0.21594273850421394
943,0.05922929134150968
860,0.011351948526626719
9928,0.9730740435428995
1639,0.35978691451143024
15710,0.16862717721337797
6229,0.03174748666841162
7358,0.02545575809393653
12206,0.05715622596441198
15711,0.07461317158955909
6322,0.9761761941708738
9873,0.9680860277855691
15629,0.12228178864626962
2350,0.14178989995426705
2938,0.029604425134280046
15961,0.018632700270943815
8425,0.08509674764323716
1950,0.2418053454446091
14535,0.028543848337841397
10458,0.375357270860268
5368,0.21652076226099465
5432,0.013362265187746728
1759,0.05782744161017312
8926,0.05322185318611427
13049,0.08106537704493681
15336,0.4297554782346958
12120,0.044832111035952645
6017,0.029609648804509066
4515,0.551280640007938
206,0.2934508159217178
2798,0.2034296390919563
11918,0.22753384278975483
13868,0.24733869678969134
11686,0.6403329601096613
17704,0.04510030002129531
12837,0.017884327060744196
5192,0.05051480804907269
4433,0.016159024487484373
17821,0.9485170650905178
7584,0.8989100015936544
3816,0.2978014670208152
13370,0.07361055114653065
346,0.08864929682778942
3842,0.03765859901204541
6657,0.0921498999416379
16936,0.03567129143570251
3456,0.08398760783584218
13474,0.04368027194411326
249,0.06314928433289532
14771,0.03920729850673337
10730,0.07499432648642751
13267,0.25823030771555994
5133,0.1284309613094239
3224,0.3630169991039664
7410,0.02382531789155495
10484,0.24196447802634174
11540,0.9887096717795135
15636,0.023545832738926444
6092,0.13141091675305913
13613,0.03207265925404655
8262,0.03200450219600206
13073,0.04656067994536834
5351,0.04736381694869949
289,0.06050637996994042
1155,0.032154523682745226
8340,0.02747540910235332
9231,0.07840863959789772
4253,0.025106583483424264
8759,0.08152861768440112
5608,0.04287678038700229
14665,0.8295189056286948
3361,0.10415185284413137
13038,0.11968144052924964
10075,0.029438213216477264
6400,0.12274350576394318
14387,0.033161673267453014
4182,0.4848508834417468
15970,0.00961451007995316
2909,0.023317866979353053
7244,0.09524766447988253
9773,0.08161035519618146
10825,0.3827482033011908
12675,0.0822086727699754
4127,0.030651967073514714
2499,0.09654135545836637
1164,0.09768465518170653
7182,0.3105417646644568
15333,0.02917301973074497
2575,0.0703609272261819
8503,0.9879286943591509
6617,0.9049609866651822
12067,0.04740361515405218
15868,0.966318488915638
16863,0.003909766210476747
16396,0.06764057313305909
13693,0.06559714440644719
12071,0.013236480920352093
14782,0.7388989583250959
3553,0.851866342035455
45,0.04265844027322798
619,0.2926095260802903
2940,0.9545425585776597
3691,0.1601245818040601
4680,0.7222244236722787
12685,0.9668383144354161
7150,0.057239699873129476
9931,0.9730740435428995
1534,0.035508211145962316
3580,0.11639266489900663
9939,0.9730740435428995
2363,0.966318488915638
1463,0.8843927951577759
15626,0.015953046188563233
1161,0.024116445266262023
14875,0.08687874609779134
8107,0.4284610432221079
16552,0.9738022629175022
13335,0.08647417306199351
6782,0.1769248482695592
13282,0.07059901842124186
3765,0.08124875720752664
5410,0.9049609866651822
9808,0.8809837750421399
17021,0.10303683293605294
10352,0.103086527003561
1361,0.06950074981686774
9537,0.172582183715568
13773,0.03057693600540315
6187,0.9483501400087998
7874,0.03200450219600206
5890,0.08323068192006425
8488,0.8941628440979943
6280,0.3558327223138856
14241,0.022235942939025734
12238,0.10088508694747753
12885,0.6691351059693252
5186,0.03201400737526809
15908,0.023962381769578715
4014,0.011841264120807122
9377,0.04161618506407002
17244,0.35206399895291113
13625,0.13298342943168298
13411,0.03007022315089094
6143,0.07751773420982362
7370,0.4062130686002646
10361,0.041610264776691684
17073,0.04142930704133541
1819,0.5201773780515336
10636,0.1402157916258204
8563,0.9730740435428995
13722,0.10857856175975186
10246,0.961190808563717
4469,0.028562340581507095
2371,0.5312079156427053
13839,0.024544970577992885
5703,0.04198527912038818
17561,0.24436482223246417
9230,0.14412143467387206
14562,0.039744698617379816
4386,0.07607788777744408
1055,0.055688626341106766
12628,0.3596737446499397
8002,0.03272636479364633
10915,0.09211405774493245
14012,0.247095776239179
10388,0.7468847283267334
16953,0.010849468992471698
14766,0.8295189056286948
11585,0.1341230367466103
9973,0.03479372660258619
5670,0.7527686824985714
5761,0.10803399420276295
10802,0.11844008344527993
1148,0.10001534791275835
14476,0.05236806331011306
6372,0.9049609866651822
15266,0.027327374765060163
4794,0.5288922215567522
12347,0.1450174000779611
221,0.045475878667697776
814,0.7324738550841973
16543,0.07473511579230037
5512,0.801487954559255
2775,0.054206630254102425
1954,0.03411098187496749
398,0.02183846702692738
92,0.08192302285743838
5698,0.04473880872659922
1179,0.014939007164239359
7447,0.9766341670945932
1252,0.013514198822932475
491,0.04633924327344408
13688,0.07508028747180936
10558,0.07615004835939253
325,0.936384673828382
4564,0.04472012742889023
16353,0.11404012980531529
15221,0.05257576865646844
12768,0.03370464886512499
4920,0.031680359136832426
7439,0.9766341670945932
15234,0.02112501723176443
5285,0.2602878337114852
1827,0.04142930704133541
16244,0.07547905554783467
6404,0.035831414496208386
16966,0.031131590871882494
7995,0.04032725100130612
1525,0.011790159999190699
7984,0.014070181598478561
7438,0.9766341670945932
3016,0.8371398265865834
14308,0.10644814700736417
16388,0.01642737860047493
10643,0.7870508915811373
613,0.031748359902744536
5691,0.04473880872659922
7875,0.04871717834743348
13862,0.04466983088898094
3843,0.07614569976726954
6018,0.9882913548291251
5794,0.016513282273984894
12652,0.112577504115231
987,0.08586740411221228
17029,0.17175207447610447
12092,0.05112024548518271
6344,0.2520699101619425
8941,0.9730740435428995
322,0.7910034365269333
6083,0.15211392060006743
7576,0.735791365663484
1842,0.5558421251665988
5515,0.18297547711045278
6257,0.9483501400087998
9360,0.09918729848601113
343,0.028543848337841397
5509,0.08039371998610119
12176,0.09352794750603256
960,0.02031554411046555
13211,0.017760677752932736
10711,0.014765124365317425
2863,0.07007625273499905
10713,0.04464731893435373
10086,0.2996454469750028
5015,0.021428548074056922
10796,0.1037491268513639
2675,0.12645733594248124
4502,0.1269710061280073
8102,0.12080262324189989
12577,0.05035928722491263
8544,0.6187732730756172
4713,0.14860598914401155
14386,0.0854131220610945
11670,0.27297607042176414
8606,0.11995307359760858
6729,0.08619740496655713
15462,0.013396656093044062
12266,0.03221338306865147
13585,0.15592773298839455
5102,0.04360040879817718
15922,0.7791605532213275
13007,0.034756248138315786
12894,0.233634057351944
2781,0.04142930704133541
11979,0.126896515514809
14922,0.17734846034294124
5532,0.14618516554009092
16352,0.16431321470902305
14392,0.028282940342526243
12076,0.9456329747492891
9835,0.18407291514043383
11233,0.05306883169029573
1934,0.022738864743967524
12299,0.13618799418466887
15151,0.029604425134280046
14841,0.024681327277709057
12026,0.09920871435416387
14711,0.0411322957643569
9245,0.9722971546243188
11229,0.021531310874949236
17484,0.9485170650905178
15628,0.047605993698016304
11180,0.08800980493766992
17208,0.35206399895291113
5671,0.9761761941708738
5543,0.04385412281768354
5470,0.05666044017859542
2028,0.490056010852416
8004,0.9162016734378642
11657,0.03174014581046001
2483,0.03696559641664633
10572,0.04651076081862675
10860,0.0983568513891284
5868,0.14470131696118246
17654,0.038565558711490436
15873,0.08253080806356342
1605,0.34317724066632643
17123,0.04792405092409634
14256,0.029228940113043063
12011,0.0806709901487884
13180,0.04513908892180914
6476,0.042819311374040415
2574,0.030444868505321115
16489,0.9545425585776597
7900,0.20068873591604477
4462,0.02239769352486519
10378,0.05586633945211919
7435,0.9766341670945932
16383,0.035890414316002435
1771,0.12122232056521576
10880,0.8784472761444205
8396,0.9722971546243188
10687,0.07617676483259328
15988,0.010024200285554747
3472,0.035647364439534486
1290,0.03689305774669541
637,0.09215240681668269
5065,0.6553993776168016
5006,0.35918822397335276
186,0.03125963380081155
821,0.027982063880379403
5624,0.9049609866651822
13739,0.026003692242258545
10872,0.15855651186784409
17454,0.8690054539122257
3273,0.42574206299213885
13259,0.13414799460555352
13347,0.04337965291552112
2814,0.027815601141559128
13631,0.03079894108724822
5893,0.016914155248538794
11543,0.07809004599356205
4739,0.9674660916689004
9711,0.029772847524875756
17840,0.27416341816888506
11279,0.04370005859396024
3875,0.024843330230440525
10453,0.06662807350716683
6827,0.18232573847502825
8793,0.9730740435428995
6371,0.9320017172898971
17193,0.05999579188373609
6128,0.15354804866643496
1374,0.015754002621183094
14777,0.08339229427841643
16043,0.966318488915638
13864,0.43606877766174007
1149,0.027730985555052746
5920,0.014725235673618576
9688,0.9731394698552447
704,0.945448809669798
3170,0.2577421948418139
16249,0.010741871343695041
8146,0.06176096565621362
8536,0.08151877661062411
17378,0.03326224644754283
3039,0.06938327132295383
13694,0.01098623489263556
12919,0.052436643077390786
5249,0.04074432409445423
8501,0.038969044248094574
4236,0.026628643485872183
16732,0.08765638228338964
11442,0.08724015379713658
574,0.044148054504122826
14992,0.2406524663642815
9668,0.09224870176969982
17209,0.6638159747045708
13067,0.044736587380882445
10431,0.05085687716448755
17482,0.966318488915638
5680,0.9264342816250686
6747,0.4505232794571572
1184,0.3333534143166756
12473,0.289479286865351
3248,0.7129342019500289
3033,0.5772624624319075
12412,0.02735320329053344
3648,0.1325520101323279
3268,0.966318488915638
9250,0.012760321654857961
17782,0.23323616113622142
15072,0.10296854326148096
2037,0.018649516316807387
9689,0.8989100015936544
6922,0.030313314372506
10173,0.961190808563717
12889,0.011684899236044167
2465,0.02535250039738338
12084,0.8393218308192978
3058,0.9545425585776597
5805,0.26909004531071606
9640,0.06622578003435574
12424,0.08494019731577986
15517,0.053527834170689445
17158,0.966318488915638
4772,0.30941858836406394
12739,0.9887096717795135
2435,0.05286121826082902
14214,0.16171940066890444
6560,0.9761761941708738
9118,0.2614801926152421
429,0.3648767926658253
13108,0.9552357093532204
1289,0.05636382224603052
17504,0.24479374208235175
6723,0.9761761941708738
12125,0.09782669945230953
14116,0.808852227114536
110,0.46928001452382173
1968,0.037530777573342534
13416,0.023652850671648674
4223,0.1611167620722014
8161,0.961190808563717
8800,0.06817172910409411
14695,0.3639233628052774
13726,0.11280386872254052
2168,0.015308721386411319
7240,0.051035657622296456
13954,0.021942810823552514
6142,0.02685421825720584
9706,0.09922408005392418
12657,0.07591789466902991
2115,0.13089173323568176
10503,0.7870508915811373
14701,0.04065237342300849
8575,0.07114661467772511
12514,0.15599183879933598
12352,0.15785513742660237
111,0.01791473557438276
10009,0.20680325985569326
919,0.033963781473226436
5177,0.41870434297458936
10039,0.9766341670945932
2356,0.04031014020748425
10469,0.7870508915811373
13874,0.9078246407501149
14113,0.808852227114536
10438,0.24836751463832457
8260,0.9766341670945932
10367,0.04308326328625107
2205,0.012083989041562755
12384,0.026250938367399897
16251,0.15838538295901491
11446,0.031210747034414132
16612,0.3017898137928846
15519,0.03498488695213899
9218,0.648104474392992
7804,0.9887096717795135
17660,0.03865217474954151
12935,0.9456329747492891
13977,0.047416936071395216
10282,0.23418577622336512
10093,0.8784472761444205
15764,0.0778667809279322
7967,0.13482578968737616
5119,0.6811684671771013
17159,0.9485170650905178
11871,0.025553560988934357
2555,0.01570805198956585
8291,0.03124817974953246
7556,0.11247298205364815
5960,0.20812597198423852
7178,0.9759574596918951
7489,0.05615402220766386
3287,0.1785338711709125
89,0.04664786750267764
8632,0.24775656276383332
15279,0.05197899337394598
11013,0.9680860277855691
8754,0.9766341670945932
10793,0.3099319384642389
1382,0.02399073507183401
14497,0.8295189056286948
3878,0.04942965123330846
17417,0.06656071234300595
8054,0.6854702315056799
13331,0.18802091820221706
11465,0.8781816319701219
2875,0.10396256836730697
4642,0.49820505000237203
16840,0.9545425585776597
10278,0.04653827160502187
15963,0.030361031602362688
11125,0.027803639952641766
10849,0.9730740435428995
17772,0.06135725630944184
5799,0.12011118690074883
10609,0.08699950930386614
8724,0.42137870034970343
184,0.04265844027322798
11220,0.8835522501970546
9311,0.9722971546243188
3872,0.028542652266959498
1378,0.08057827186845741
5891,0.07930916183063061
8068,0.0597993290144351
15408,0.09653862131324668
12835,0.08165392956658171
772,0.07688145373439878
17830,0.0709467087253235
13621,0.9904425949417016
7436,0.9766341670945932
11380,0.030374972763583395
12181,0.05205689834822385
9426,0.7088101042939283
7252,0.8152835733600172
1292,0.1323943132285247
1917,0.7496477175312182
2520,0.07717314070988594
15703,0.010361124339999158
15485,0.031216833573952572
7192,0.9879286943591509
8070,0.465635874363541
1456,0.13449951485348158
17476,0.07811273755924915
1476,0.09387545758447911
9728,0.07561761046839152
13888,0.8178175295753428
14648,0.7299572513733544
15427,0.09278089983607599
15479,0.02564405579439447
4536,0.9761761941708738
17714,0.5013317698538419
1942,0.04142930704133541
33,0.0240522183623969
4485,0.08413065461817357
16440,0.21988437598097105
12180,0.06205971651058688
11687,0.11120532110910722
9609,0.7144202159817441
8630,0.1172341273785621
10568,0.04871717834743348
16630,0.07817141642325846
14906,0.04388244774008799
7060,0.10019555865810197
17398,0.3941110017162504
7,0.02796314771468295
6247,0.15049229399675423
10366,0.19203153812224782
16679,0.02419816298882925
3098,0.10069514443973925
14815,0.7382377151397859
10798,0.14435114780092673
3858,0.31095146871958784
11459,0.44862701655157783
9573,0.9730740435428995
3475,0.9137802425824414
4665,0.030336326921929332
17756,0.0936675728539888
12810,0.11785479008230658
17420,0.06601872754979099
6754,0.2452880404255176
15383,0.050597394380497256
7597,0.22993368485224058
7292,0.045421381538040054
16304,0.15838538295901491
1663,0.02332180554888167
9289,0.11236983063813488
11231,0.9162016734378642
3087,0.029604425134280046
9060,0.08966925086863327
8980,0.07082295038029794
3145,0.03411098187496749
17315,0.022723730440026506
10346,0.04927219790946346
16804,0.03925036063882198
143,0.028829849872013005
11954,0.10602134966441688
14945,0.746082819481469
11947,0.037715005033828276
16348,0.1372564330218523
7012,0.13031212574169468
3965,0.20020188229930658
7668,0.6803256498238088
13532,0.05156793503246061
9314,0.972151994457994
1938,0.11778515487538811
2648,0.5001454869179809
3954,0.3705028028235896
9375,0.03846227496656955
6328,0.07171025972919234
16949,0.2867931914725036
2785,0.05456544673800657
15316,0.19908184684548597
14490,0.9250025505066498
15595,0.034139670951348386
421,0.031328642723878634
6647,0.10587823564126854
3492,0.07902407306501326
11821,0.8445961968891632
1762,0.029604425134280046
1301,0.023835411065871608
2742,0.18640165482386084
29,0.029789820607278944
11990,0.030358261360455076
11156,0.22616182743140775
15391,0.03187777925697446
17880,0.27416341816888506
9707,0.6803256498238088
214,0.9376385453903423
2423,0.013252553076867492
17142,0.648749457023074
17173,0.4555283401092687
6928,0.9766341670945932
14564,0.017964546683366896
9091,0.06686134183522911
13506,0.8178175295753428
14165,0.029475952537689764
3617,0.031394326601743315
3583,0.10281861951589068
7769,0.2386225227029126
14405,0.020463295383708197
4678,0.16341965195786817
2015,0.015801884118804163
5810,0.321955295874873
12075,0.24381403104985283
2159,0.03411098187496749
14993,0.029604425134280046
1790,0.10009413981742363
15830,0.33339100134405375
7147,0.05413787175568302
11729,0.05273547152158446
13590,0.03674458691444758
5715,0.04473880872659922
467,0.047012887264968294
8885,0.08137301089463969
10177,0.0888633732330025
11481,0.9879286943591509
7434,0.9766341670945932
2396,0.04282133059271019
10389,0.7468847283267334
9257,0.06013312961714174
10004,0.049365580220052364
15494,0.9545425585776597
4811,0.030898732779688947
8564,0.24305386519949257
10430,0.225351691164089
15251,0.029604425134280046
6652,0.44093434265414494
12287,0.9300190139060254
7160,0.9759574596918951
17190,0.08429638313460833
11780,0.04234010147122475
2976,0.8371398265865834
9713,0.04370005859396024
8158,0.22408487246396566
14786,0.010523791248612604
11549,0.09740899843859217
12622,0.049032584275214314
2012,0.0646176853981997
10231,0.7144202159817441
10181,0.04510109871947448
6248,0.031222129895786842
15225,0.0624942300021894
9771,0.03124817974953246
4085,0.07224001715651665
660,0.03833963786474792
5861,0.02413647152385158
14102,0.338109767904963
3473,0.8419690274582325
3984,0.09577958850229958
5146,0.03463831904369834
15256,0.9738022629175022
9072,0.08190251897399653
14759,0.8604052938462331
1547,0.01701850025322838
14739,0.7359203529627997
12553,0.12087328250169957
9956,0.8784472761444205
877,0.07288758992626355
1867,0.029604425134280046
2867,0.1667343809749244
4103,0.031768365370593285
3050,0.04197055749069466
4895,0.0494273365515489
5339,0.053468180980359846
3043,0.10315666819495045
3262,0.020788972288557736
576,0.05556525181415064
3007,0.05903409109558248
3302,0.04319817251081759
109,0.46928001452382173
10611,0.5279563275152268
9370,0.04434033806436121
5135,0.9708634047989573
13510,0.17405327644184182
12974,0.04994960598954222
2165,0.09868007332982319
2731,0.09641104946419322
14616,0.5853522127915327
9514,0.961190808563717
4112,0.8085567870831395
17201,0.07689804658567613
10779,0.961190808563717
12859,0.3243298255091723
14099,0.06752735601303865
16991,0.9545425585776597
16297,0.033590921350836175
8720,0.09709513054297726
10897,0.050390169930101855
4950,0.9708634047989573
6655,0.10722822786895814
4699,0.06454846029496444
2949,0.06358436048947008
11076,0.25374923874362854
8033,0.2512465255783163
16829,0.0816927446201661
7329,0.08343891536530594
10429,0.1331229448239071
7235,0.10305552890036378
1434,0.044148054504122826
10569,0.12406747592662329
15543,0.9284916014271752
3930,0.7568296473901747
2062,0.4066801832250924
7253,0.9279285105347445
12132,0.9456329747492891
1810,0.15456710463766898
17408,0.9545425585776597
14403,0.02836320924209596
13152,0.9668383144354161
7491,0.735791365663484
14681,0.13965994338737808
5474,0.27342682001497826
15472,0.009767816365278199
2073,0.012083989041562755
10524,0.9766341670945932
8642,0.9730740435428995
2081,0.11549179692681232
12722,0.9131075517688376
5361,0.05721568210970432
10065,0.42346390081433144
3439,0.9269243936627408
17376,0.034652253258440874
4960,0.07841980441612571
15086,0.028495492102579286
12637,0.9668383144354161
5835,0.04742375871272049
13367,0.9131075517688376
8343,0.3753368977653914
11411,0.07466366431299151
9670,0.06349767637080346
16008,0.09056124013227179
16755,0.029604425134280046
14184,0.029109352710872612
9134,0.17001101662709076
12978,0.8178175295753428
14970,0.039106376225944185
12350,0.643084071570494
12599,0.9456329747492891
3845,0.06832727973707486
1537,0.055149869718109666
11654,0.08845037101273909
5043,0.061652682020809854
11047,0.08953617003157585
818,0.036771025317896056
8880,0.18676734167837566
12540,0.376374226215443
5852,0.9674660916689004
6514,0.04568598930259114
2197,0.030322207872479672
4167,0.05889988728746087
16594,0.029604425134280046
4204,0.2479124131923545
2895,0.04827049688595604
8296,0.41644290748868434
17473,0.017561987982240918
3292,0.23567685636065938
12701,0.17987197697381702
6692,0.9483501400087998
73,0.023393559575381532
8698,0.13138090737668326
17713,0.037804061991301985
16194,0.021011625379050564
10777,0.03589814243277503
8275,0.0132411093513348
4901,0.15564866952626527
9436,0.295729177429408
826,0.019656777039511603
16138,0.06195558174550996
14688,0.8295189056286948
8738,0.961190808563717
2466,0.030322207872479672
10850,0.9730740435428995
15152,0.00957589119959516
16384,0.1150072752467458
14299,0.010091425472279938
10767,0.3253172410482366
10792,0.06291002017999518
10287,0.9730740435428995
17655,0.10133372540682091
16051,0.6073687665306
3313,0.12504318682586454
9966,0.09921834793463788
16934,0.17172572935214778
7566,0.961190808563717
3565,0.02911407207830014
10998,0.7144202159817441
3670,0.07989250031635764
11864,0.17462337384319876
13526,0.1301076129469568
15735,0.04340535161659198
9764,0.09445204749785815
6889,0.9766341670945932
17587,0.6143524491397362
2836,0.08606881682464729
9176,0.9730740435428995
4641,0.04568598930259114
5219,0.23505504151289972
9125,0.048304139913969486
15907,0.1203334449069914
12284,0.19123847389052895
8787,0.02298139299405233
600,0.018898856682736432
3783,0.05137519344414565
7367,0.08320586243238542
16846,0.030322207872479672
10440,0.07448138397424597
17752,0.057805413158522154
9778,0.08173492198410612
777,0.0301458739734648
14166,0.07194808998886305
9817,0.14423095993378288
9178,0.4100957549014317
7628,0.9016084227192922
12667,0.04940028635394983
6701,0.9483501400087998
318,0.16472978420476425
309,0.07787257340142774
6338,0.9483501400087998
14525,0.012385519125627463
2013,0.04823169169705554
14797,0.03996255017442997
8182,0.05228690314821189
12013,0.5076422671446817
15172,0.057734951767144285
3391,0.7987974872753728
2606,0.2963942832514856
